algorithm,purity,macro_f1,weighted_f1,accuracy,homogeneity,completeness,v_measure,nmi,ami,ari,fowlkes_mallows,bcubed_precision,bcubed_recall,bcubed_f1,divergence,runtime,params,method,dataset
iris_balance_lists_n_clusters_cfg5,0.7,0.6897435897435898,0.6842307692307693,0.7,0.46184633020609966,0.4743862519810648,0.4680323110863095,0.46803231108630944,0.3995334771549396,0.3366093366093366,0.5426847691800727,0.5966666666666667,0.6428571428571428,0.6189012677679601,0.385,0.7519807815551758,"{'random_state': 42, 'n_estimators': 25, 'max_depth': 10}",balance_lists_n_clusters,iris
iris_max_prob_clusters_cfg5,0.65,0.5814814814814815,0.5705555555555556,0.6,0.4566354915027117,0.5274476779620701,0.4894938499947457,0.4894938499947457,0.4190166512701398,0.3039443155452436,0.5425867529925065,0.5777777777777777,0.6857142857142857,0.6271356783919597,0.36500000000000005,0.6321303844451904,"{'random_state': 42, 'n_estimators': 25, 'max_depth': 10}",max_prob_clusters,iris
iris_match_class_distribution_cfg5,0.65,0.5814814814814815,0.5705555555555556,0.6,0.4566354915027117,0.49154235052175244,0.4734463786786264,0.47344637867862643,0.3707328844626643,0.289044289044289,0.5307319598962933,0.5777777777777777,0.6714285714285714,0.621092757306226,0.365,0.40550971031188965,"{'random_state': 42, 'n_estimators': 25, 'max_depth': 10}",match_class_distribution,iris
iris_chimera_cfg5,0.7,0.6995670995670995,0.6945454545454546,0.7,0.5206049858977178,0.5441434740989467,0.53211404628001,0.5321140462800101,0.47082293547228454,0.34306569343065696,0.5506887917539348,0.6285714285714286,0.657142857142857,0.6425396825396824,0.3999999999999999,0.3791027069091797,"{'random_state': 42, 'n_estimators': 25, 'max_depth': 10}",chimera,iris
iris_menu_cfg5,0.65,0.5814814814814815,0.5705555555555556,0.6,0.4566354915027117,0.5274476779620701,0.4894938499947457,0.4894938499947457,0.4190166512701398,0.3039443155452436,0.5425867529925065,0.5777777777777777,0.6857142857142857,0.6271356783919597,0.36500000000000005,0.39214634895324707,"{'random_state': 42, 'n_estimators': 25, 'max_depth': 10}",menu,iris
iris_select_clusters_cfg6,0.8,0.6199430199430199,0.610940170940171,0.6,0.6205631738651606,0.4885216093532874,0.546682318591114,0.546682318591114,0.4309538082524227,0.3403693931398417,0.5216478327053429,0.7166666666666666,0.5714285714285714,0.6358595194085027,0.47,0.43482518196105957,"{'random_state': 42, 'n_estimators': 30, 'max_depth': None}",select_clusters,iris
iris_balance_lists_n_clusters_cfg6,0.65,0.5952380952380952,0.5821428571428571,0.6,0.42320622571530636,0.42929260278115833,0.42622768754049417,0.42622768754049417,0.35343055880033636,0.2803970223325062,0.5000743328629693,0.5585714285714286,0.6000000000000001,0.5785450061652281,0.36,0.8129448890686035,"{'random_state': 42, 'n_estimators': 30, 'max_depth': None}",balance_lists_n_clusters,iris
iris_max_prob_clusters_cfg6,0.65,0.5857142857142857,0.5721428571428572,0.6,0.42563392209435297,0.4617157039445305,0.44294122676252545,0.44294122676252545,0.3678331474660834,0.30787589498806683,0.5339973609121261,0.5611111111111111,0.6571428571428573,0.605342019543974,0.36250000000000004,0.6317486763000488,"{'random_state': 42, 'n_estimators': 30, 'max_depth': None}",max_prob_clusters,iris
iris_match_class_distribution_cfg6,0.65,0.6453102453102453,0.6347186147186148,0.65,0.4392133192527084,0.4563448344822191,0.447615218823832,0.44761521882383193,0.3757431022115556,0.30317848410757947,0.521468910445679,0.575,0.6285714285714286,0.6005934718100889,0.38,0.4344761371612549,"{'random_state': 42, 'n_estimators': 30, 'max_depth': None}",match_class_distribution,iris
iris_chimera_cfg6,0.65,0.6446886446886447,0.634065934065934,0.65,0.4308447607977409,0.4336806654745192,0.43225806182392373,0.4322580618239238,0.3608641988499064,0.2892768079800499,0.5043668951391246,0.5666666666666667,0.6000000000000001,0.5828571428571429,0.36500000000000005,0.4185917377471924,"{'random_state': 42, 'n_estimators': 30, 'max_depth': None}",chimera,iris
iris_menu_cfg6,0.65,0.5857142857142857,0.5721428571428572,0.6,0.42563392209435297,0.4617157039445305,0.44294122676252545,0.44294122676252545,0.3678331474660834,0.30787589498806683,0.5339973609121261,0.5611111111111111,0.6571428571428573,0.605342019543974,0.36250000000000004,0.4359135627746582,"{'random_state': 42, 'n_estimators': 30, 'max_depth': None}",menu,iris
iris_select_clusters_cfg7,0.8,0.6854700854700856,0.6735897435897436,0.65,0.747042115910107,0.588088742756089,0.6581033699877386,0.6581033699877386,0.5708197953471794,0.44591029023746703,0.5989289931061345,0.8,0.6285714285714286,0.7040000000000001,0.525,0.48183274269104004,"{'random_state': 42, 'n_estimators': 35, 'max_depth': 2}",select_clusters,iris
iris_balance_lists_n_clusters_cfg7,0.7,0.6666666666666666,0.65,0.6,0.5665090480437078,0.4511844610982277,0.5023124884905252,0.5023124884905251,0.40965311177917474,0.3460490463215259,0.5171430023650757,0.66,0.5428571428571429,0.5957244655581949,0.42000000000000004,0.9807469844818115,"{'random_state': 42, 'n_estimators': 35, 'max_depth': 2}",balance_lists_n_clusters,iris
iris_max_prob_clusters_cfg7,0.75,0.6231481481481481,0.6143055555555555,0.65,0.630853119865952,0.5597274281402526,0.5931657373508233,0.5931657373508233,0.5116205169784126,0.4177215189873418,0.5893796917545019,0.7111111111111111,0.6571428571428573,0.6830626450116011,0.4575000000000001,0.8706214427947998,"{'random_state': 42, 'n_estimators': 35, 'max_depth': 2}",max_prob_clusters,iris
iris_match_class_distribution_cfg7,0.75,0.6929292929292928,0.6775757575757576,0.65,0.6444325170243075,0.551892092897549,0.594583121674663,0.594583121674663,0.5157820682319643,0.4155844155844156,0.5806832031806504,0.725,0.6285714285714286,0.6733509234828495,0.47500000000000003,0.4937143325805664,"{'random_state': 42, 'n_estimators': 35, 'max_depth': 2}",match_class_distribution,iris
iris_chimera_cfg7,0.75,0.7606837606837606,0.7487179487179487,0.75,0.5883252722510462,0.490810934351379,0.5351622433004862,0.5351622433004862,0.44730663548864946,0.40318302387267907,0.5663457609767676,0.6833333333333333,0.6,0.638961038961039,0.43,0.4784810543060303,"{'random_state': 42, 'n_estimators': 35, 'max_depth': 2}",chimera,iris
iris_menu_cfg7,0.75,0.7606837606837606,0.7487179487179487,0.75,0.5843507657534138,0.5881970770475577,0.5862676128687435,0.5862676128687434,0.5342405361837703,0.4389027431421446,0.6087186665472194,0.6791666666666666,0.6857142857142857,0.6824247710423026,0.425,0.5071747303009033,"{'random_state': 42, 'n_estimators': 35, 'max_depth': 2}",menu,iris
